TAZ,Poly,Area,Weight,GenEdge,PedEdge
-2215,-203199,259,0.0015249646726330664,-207238,-207238
-2215,-205524,285,0.0016780499293452661,-206562,-206562
-2215,-203934,243,0.0014307583608101743,-203049#1,-203049#1
-2215,-204455,1031,0.006070419218087612,--205687#0,--205687#0
-2215,-204900,938,0.005522845030617052,--204125#1,--204125#1
-2215,-205826,245,0.0014425341497880358,--204162#0,--204162#0
-2215,-206267,730,0.004298162976919454,-206807#2,-206807#2
-2215,-203138,150,0.0008831841733396138,--206310#1,--206310#1
-2215,-206967,189,0.0011128120584079134,--203875,--203875
-2215,-206515,703,0.004139189825718323,-206310#1,-206310#1
-2215,-205505,1080,0.006358926048045219,-206807#3,-207031
-2215,-203282,1231,0.007247998115873763,-206807#3,-206807#3
-2215,-207272,287,0.0016898257183231276,-205531,-205531
-2215,-204188,253,0.0014896373056994818,--203001#1,--203001#1
-2215,-203815,2724,0.016038624587847387,--204156,--204156
-2215,-204232,184,0.0010833725859632594,-203591#1,-203591#1
-2215,-206871,219,0.001289448893075836,--205149#0,--205149#0
-2215,-204464,242,0.0014248704663212435,--204852#0,--204852#0
-2215,-205182,6481,0.038159444182760245,-206727#1,-206727#1
-2215,-204981,593,0.0034915214319359397,-204132#4,-204366#4
-2215,-203400,1410,0.00830193122939237,-206807#2,-206807#2
-2215,-205530,210,0.0012364578426754592,-205064#2,-203757
-2215,-207197,901,0.005304992934526613,-204125#1,-204125#1
-2215,-204898,136,0.0008007536504945832,--206310#2,--206310#2
-2215,-205714,875,0.005151907677814414,-207311#1,-207311#1
-2215,-207004,257,0.001513188883655205,--203818#0,--203818#0
-2215,-203331,215,0.0012658973151201131,-206329#1,-206329#1
-2215,-205887,284,0.0016721620348563353,-205409#1,-205409#1
-2215,-202959,5521,0.03250706547338672,-206727#1,-206727#1
-2215,-206396,167,0.0009832783796514366,-205521#2,-205521#2
-2215,-206958,854,0.005028261893546868,--204180#3,-205948
-2215,-207020,716,0.004215732454074423,-203001#0,-203001#0
-2215,-206564,2516,0.014813942534149789,--204866#0,--204866#0
-2215,-204596,291,0.0017133772962788507,--203593#1,--203593#1
-2215,-206225,132,0.0007772020725388601,--206310#2,--206310#2
-2215,-206353,183,0.0010774846914743288,--204765#0,--204765#0
-2215,-203841,718,0.0042275082430522845,--205531,--205531
-2215,-205231,288,0.0016957136128120584,-207311#1,-207311#1
-2215,-205788,85,0.0005004710315591144,--204103#0,--204103#0
-2215,-204512,119,0.0007006594441827602,-205064#1,-204251
-2215,-206337,547,0.003220678285445125,--205126#2,-206387
-2215,-206598,332,0.001954780970325012,--206310#2,--206310#2
-2215,-205191,311,0.0018311351860574659,--204162#0,--204162#0
-2215,-206808,143,0.0008419689119170985,--205460#0,-205236
-2215,-203680,696,0.004097974564295808,-204776,-204776
-2215,-204503,101,0.0005946773433820066,--206774#2,--206774#2
-2215,-204768,1494,0.008796514366462553,--203647#0,--203647#0
-2215,-206406,2452,0.014437117286858219,-203348#4,-205528#0
-2215,-203396,177,0.0010421573245407443,-207296#0,-207296#0
-2215,-203422,182,0.001071596796985398,--203064#1,--203064#1
-2215,-204988,143,0.0008419689119170985,--206310#1,--206310#1
-2215,-205908,251,0.0014778615167216204,--206562,--206562
-2215,-203745,182,0.001071596796985398,-207238,-207238
-2215,-205912,187,0.0011010362694300517,-207238,-207238
-2215,-206343,919,0.005410975035327367,--203393#1,--203393#1
-2215,-203760,230,0.0013542157324540744,-205409#1,-205409#1
-2215,-203849,264,0.0015544041450777201,-204297#2,-204297#2
-2215,-205237,407,0.002396373056994819,-205617#1,-205617#1
-2215,-204843,607,0.00357395195478097,--204361#2,-206789
-2215,-205823,600,0.003532736693358455,-205531,-205531
-2215,-203521,1121,0.00660032972209138,--206802#0,--206802#0
-2215,-206217,181,0.0010657089024964672,--203064#1,--205416#1
-2215,-203037,174,0.001024493641073952,--203064#1,--205416#1
-2215,-205459,1200,0.00706547338671691,-206807#3,-206807#3
-2215,-202954,739,0.004351154027319831,-205678,-205678
-2215,-203735,1008,0.005934997644842205,-204029#1,-206641
-2215,-206572,711,0.004186292981629769,--204125#1,--204125#1
-2215,-202968,605,0.003562176165803109,-207244,-207244
-2215,-203319,736,0.004333490343853038,-206807#2,-206807#2
-2215,-202969,1756,0.010339142722562412,--204738,--204738
-2215,-203666,801,0.004716203485633537,--205531,--205531
-2215,-204478,516,0.003038153556288271,--205571#4,--205571#4
-2215,-204961,637,0.003750588789448893,-204776,-204776
-2215,-206238,459,0.002702543570419218,-207238,-207238
-2215,-205719,1203,0.007083137070183702,--203372,--203372
-2215,-206264,1205,0.007094912859161564,--204429,--204429
-2215,-204969,989,0.00582312764955252,-203814#2,-203814#2
-2215,-203208,937,0.00551695713612812,--203646,--203646
-2215,-205815,1362,0.008019312293923693,--203627,-205853
-2215,-206813,671,0.003950777202072539,--206310#1,--206310#1
-2215,-204034,916,0.005393311351860575,--204125#1,--204125#1
-2215,-205869,114,0.0006712199717381065,--203798#0,--203798#0
-2215,-205213,347,0.002043099387658973,-204057#4,-204057#4
-2215,-206042,535,0.0031500235515779557,--203814#0,--203814#0
-2215,-206312,174,0.001024493641073952,--206101#0,--206101#0
-2215,-205072,9961,0.05864931700423928,--206901#7,--206901#7
-2215,-204922,456,0.002684879886952426,-204029#2,-206641
-2215,-202913,1126,0.006629769194536034,-203201#1,-204570#1
-2215,-203210,81,0.0004769194536033914,-203943#1,-203943#1
-2215,-207208,947,0.005575836081017428,--205599#0,--205599#0
-2215,-204511,441,0.0025965614696184646,-204132#4,-204366#4
-2215,-205481,769,0.004527790861987753,-205391,-205391
-2215,-203284,220,0.0012953367875647669,--203818#0,--203818#0
-2215,-203651,184,0.0010833725859632594,-206101#0,-206101#0
-2215,-205478,15539,0.09149199246349506,-205394#5,-205394#5
-2215,-203817,1024,0.0060292039566650964,-205531,-205531
-2215,-204590,143,0.0008419689119170985,-206101#0,-206101#0
-2215,-206045,3168,0.01865284974093264,--205571#5,--205571#5
-2215,-204053,1485,0.008743523316062176,--204146#0,--204146#0
-2215,-206509,127,0.0007477626000942063,-204849#2,-204849#2
-2215,-205251,1025,0.006035091851154028,-206901#7,-203967
-2215,-205809,640,0.0037682524729156855,--205955#1,--205955#1
-2215,-207295,2192,0.012906264719736223,-204945,-204945
-2215,-205994,400,0.0023551577955723034,-206562,-206562
-2215,-206165,276,0.0016250588789448893,-207238,-207238
-2215,-205972,193,0.0011363636363636363,--206325#1,--206325#1
-2215,-206580,290,0.0017074894017899199,--204765#1,--204765#1
-2215,-207112,1025,0.006035091851154028,-204772#5,-204772#5
-2215,-204418,233,0.0013718794159208667,--206562,--206562
-2215,-205148,1796,0.010574658502119642,--206901#2,--204862
-2215,-207025,121,0.0007124352331606218,--204622#1,--204622#1
-2215,-204859,761,0.004480687706076307,-207244,--206487
-2215,-206776,224,0.0013188883655204898,-206329#1,--207146
-2215,-205368,226,0.0013306641544983515,-206329#1,-206329#1
-2215,-205591,1167,0.006871172868582195,-204772#5,-204772#5
-2215,-204957,454,0.002673104097974564,--206101#1,--206101#1
-2215,-205636,1917,0.011287093735280264,-204473#1,-204473#1
-2215,-205642,1361,0.008013424399434763,-204029#2,-204029#2
-2215,-206280,114,0.0006712199717381065,--204622#1,--204622#1
-2215,-206116,461,0.0027143193593970796,-204776,-204776
-2215,-203462,230,0.0013542157324540744,-204297#3,-204297#3
-2215,-203068,299,0.0017604804521902967,-205531,-205531
-2215,-205547,601,0.003538624587847386,--203300#11,--203300#11
-2215,-206905,2718,0.0160032972209138,-203300#10,-203300#10
-2215,-205190,945,0.005564060292039567,--204180#3,-205948
-2215,-206043,835,0.004916391898257183,-207311#1,-207311#1
-2215,-203764,213,0.0012541215261422515,-203593#1,-203593#1
-2215,-204491,142,0.0008360810174281677,-203656#0,-203656#0
-2215,-207250,199,0.0011716910032972209,--205149#0,--205149#0
-2215,-204365,271,0.0015956194065002355,-205186#2,-205186#2
-2215,-206522,309,0.0018193593970796044,-204772#4,-204772#4
-2215,-206961,1764,0.010386245878473858,-204315,-204315
-2215,-204974,360,0.002119642016015073,--204429,--204429
-2215,-204696,332,0.001954780970325012,-204029#2,-204029#2
-2215,-203792,446,0.0026260009420631183,-204059#3,-204059#3
-2215,-206223,267,0.0015720678285445124,--205610#1,--205610#1
-2215,-205037,105,0.0006182289213377296,-203798#0,-203798#0
-2215,-203243,518,0.003049929345266133,--204125#1,--204125#1
-2215,-205135,49,0.00028850682995760715,--206941#0,--206941#0
-2215,-204915,150,0.0008831841733396138,--206310#2,--206310#2
-2215,-206149,644,0.0037918040508714084,--207316,--207316
-2215,-203578,140,0.0008243052284503062,--207296#1,--207296#1
-2215,-205354,305,0.0017958078191238813,-203770#1,-203770#1
-2215,-205748,243,0.0014307583608101743,-206329#2,-206329#2
-2215,-204434,1562,0.009196891191709845,-206901#2,-204159#1
-2215,-207073,803,0.004727979274611399,-207311#1,-207311#1
-2215,-205300,5048,0.029722091380122467,-203059#3,-203059#3
-2215,-205834,577,0.0033973151201130477,-206431,-206431
-2215,-203423,189,0.0011128120584079134,-204162#0,-204162#0
-2215,-205758,163,0.0009597268016957137,-205064#2,-205064#2
-2215,-204181,185,0.0010892604804521903,--203064#1,--203064#1
-2215,-206144,319,0.001878238341968912,-205531,-205531
-2215,-206551,677,0.003986104569006123,-204125#1,-204125#1
-2215,-204462,300,0.0017663683466792276,-205409#1,-205409#1
-2215,-203782,145,0.0008537447008949599,--206310#1,--206310#1
-2215,-202930,250,0.0014719736222326895,--203814#1,--203814#1
-2215,-205537,234,0.0013777673104097975,-206310#1,-206733#0
-2215,-203807,184,0.0010833725859632594,-206901#2,-204626
-2215,-205249,411,0.0024199246349505417,--204772#5,--204772#5
-2215,-206111,259,0.0015249646726330664,-207238,-207238
