TAZ,Poly,Area,Weight,GenEdge,PedEdge
-2176,-206898,668,0.002805756000033602,--206904,--206904
-2176,-206039,85,0.0003570198503036769,--206865#2,--206865#2
-2176,-206343,919,0.003860014616812695,--206153#1,--206153#1
-2176,-202960,342,0.0014364798682806764,-205311#0,--204448
-2176,-204768,1494,0.006275148898278744,--203647#0,--203647#0
-2176,-203264,3452,0.014499206155862266,-203447#1,-203447#1
-2176,-205691,940,0.0039482195210053675,--205728#2,-207118
-2176,-205029,1024,0.00430103913777606,-204653#1,-204653#1
-2176,-205217,265,0.001113061886240875,-206022#1,-206022#1
-2176,-205936,103,0.0004326240538973967,-203224#10,-203224#10
-2176,-206334,92,0.0003864214850345679,--206865#2,--206865#2
-2176,-206640,1520,0.006384354970136339,-204582,-204582
-2176,-206678,156,0.0006552364311455717,-205583#0,-205583#0
-2176,-203261,338,0.0014196789341487386,-203518#20,-203355
-2176,-204682,1070,0.004494249880293344,--206982#0,--206982#0
-2176,-207002,366,0.001537285473072303,-204490#2,-204490#2
-2176,-206693,3624,0.015221646323535589,-204965#2,--203916#2
-2176,-205269,1024,0.00430103913777606,-206901#1,-206901#1
-2176,-203463,75,0.0003150175149738325,-205036#0,-205036#0
-2176,-203483,1612,0.006770776455170907,--203692,--203692
-2176,-206399,675,0.0028351576347644927,-203530#1,-205622
-2176,-204340,148,0.0006216345628816963,-205583#1,-205583#1
-2176,-206601,858,0.003603800371300644,-205042#2,-205042#2
-2176,-203238,118,0.0004956275568921632,-203518#20,-205159#20
-2176,-206315,2686,0.01128182726959619,--206285#1,-206139
-2176,-204431,92,0.0003864214850345679,-206645#3,-206645#3
-2176,-207291,50,0.0002100116766492217,--204469#2,--204469#2
-2176,-206251,710,0.0029821658084189483,-207260#1,-207260#1
-2176,-204489,88,0.0003696205509026302,-203566#0,-203566#0
-2176,-204730,1324,0.00556110919767139,--206316,--206316
-2176,-204528,419,0.0017598978503204777,-203605#0,-203605#0
-2176,-206072,18,7.560420359371981e-05,-203518#20,-205159#20
-2176,-204487,892,0.003746608311422115,--204283,--204283
-2176,-204493,100,0.0004200233532984434,-206212#0,-206212#0
-2176,-202968,605,0.0025411412874555826,-207244,-207244
-2176,-203635,175,0.000735040868272276,-205583#0,-205583#0
-2176,-204079,115,0.0004830268562932099,--206694#0,--206694#0
-2176,-204338,72,0.00030241681437487923,-204782#2,-204782#2
-2176,-203742,442,0.0018565032215791199,-204490#2,-207252
-2176,-206647,1087,0.00456565385035408,-203392#1,-203392#1
-2176,-205328,119,0.0004998277904251476,-205188,-205188
-2176,-203497,38,0.00015960887425340848,-203566#1,-203566#1
-2176,-204495,105,0.0004410245209633656,--203402#9,--203402#9
-2176,-204669,274,0.001150863988037735,-206873,-206873
-2176,-204969,989,0.004154030964121605,-203814#2,-203814#2
-2176,-205329,173,0.0007266404012063071,-205583#2,-205583#2
-2176,-205775,3108,0.013054325820515621,--203285,--203285
-2176,-203832,329,0.0013818768323518788,-203650,-203650
-2176,-206042,535,0.002247124940146672,--203814#0,--203814#0
-2176,-203369,68,0.0002856158802429415,--204469#2,--204469#2
-2176,-205072,9961,0.04183852622205795,--206901#7,--206901#7
-2176,-205718,13,5.460303592879764e-05,--204950#1,--204950#1
-2176,-202913,1126,0.004729462958140473,-203201#1,-204570#1
-2176,-206739,2577,0.010824001814500887,--207297#0,--207297#0
-2176,-205574,6820,0.02864559269495384,--206901#0,--206901#0
-2176,-206536,3511,0.014747019934308348,--204965#3,--204965#3
-2176,-204040,746,0.0031333742156063877,-207308,-207308
-2176,-203232,2248,0.009442124982149008,--206982#6,-206597
-2176,-205780,67,0.0002814156467099571,-203236#3,-203236#3
-2176,-206854,853,0.0035827992036357222,-204490#2,-204490#2
-2176,-206120,235,0.0009870548802513419,-204292#1,-204292#1
-2176,-205275,2010,0.008442469401298712,--205991,--205991
-2176,-204990,4072,0.017103350946312615,--206982#8,-206597
-2176,-204562,1016,0.004267437269512185,-206694#0,-206694#0
-2176,-203031,3188,0.013390344503154376,-203518#18,--203787#5
-2176,-207302,4033,0.016939541838526223,--204965#2,--204965#2
-2176,-207299,132,0.0005544308263539453,--206430,--206430
-2176,-204053,1485,0.006237346796481884,--204146#0,--204146#0
-2176,-205251,1025,0.004305239371309045,-206901#7,-203967
-2176,-205809,640,0.0026881494611100377,--205955#1,--205955#1
-2176,-206065,377,0.0015834880419351317,-204292#1,-204292#1
-2176,-203880,195,0.0008190455389319646,-205026,-205026
-2176,-206172,123,0.0005166287245570853,-204490#2,-204490#2
-2176,-204164,1476,0.006199544694685024,-205904,-205904
-2176,-204010,128,0.0005376298922220075,--204354,--204354
-2176,-206218,1693,0.007110995371342647,-204896#0,-204896#0
-2176,-204428,411,0.0017262959820566024,-206022#1,-206022#1
-2176,-205099,3439,0.014444603119933468,--205874,--205874
-2176,-206081,1072,0.004502650347359314,-203619#1,-204081#0
-2176,-206719,58,0.00024361354491309718,--207202#2,--207202#2
-2176,-207191,796,0.0033433858922556096,-203105,-203105
-2176,-205115,528,0.002217723305415781,-203518#18,-203787#5
-2176,-207048,57,0.00023941331138011273,--203952#2,--203952#2
-2176,-204442,685,0.002877159970094337,--204025,--204025
-2176,-207097,1785,0.007497416856377215,-206922,-206922
-2176,-205148,1796,0.007543619425240043,--206901#2,--204862
-2176,-205831,676,0.002839357868297477,-203236#1,-203236#1
-2176,-204859,761,0.003196377718601154,-207244,--206487
-2176,-204291,70,0.0002940163473089104,-206694#0,-206694#0
-2176,-205412,74,0.00031081728144084813,-203647#1,-203647#1
-2176,-205739,400,0.0016800934131937736,--205716,--205716
-2176,-205967,139,0.0005838324610848363,-203958,-203958
-2176,-203642,336,0.0014112784670827698,-206022#1,-206022#1
-2176,-204534,25,0.00010500583832461085,-203347#2,-203347#2
-2176,-205993,163,0.0006846380658764627,--204292#1,--204292#1
-2176,-206239,158,0.0006636368982115405,-204484#2,-204484#2
-2176,-205944,1397,0.005867726245579254,-206982#3,--204984
-2176,-207330,197,0.0008274460059979335,-203402#9,-203402#9
-2176,-206512,60,0.000252014011979066,-204286#10,-204286#10
-2176,-203790,971,0.004078426760527885,--206978,--206978
-2176,-205154,241,0.0010122562814492487,-204490#2,-204490#2
-2176,-206127,1424,0.005981132550969834,-204469#1,-204469#1
-2176,-205695,854,0.0035869994371687066,-205698#1,-205698#1
-2176,-203431,186,0.0007812434371351047,--205768#0,--205768#0
-2176,-205124,2081,0.008740685982140606,-206347,-206347
-2176,-203529,117,0.0004914273233591787,--206085#5,--206085#5
-2176,-206747,50,0.0002100116766492217,--203774#2,--203774#2
-2176,-203156,57,0.00023941331138011273,-206482#0,-206482#0
-2176,-207279,74,0.00031081728144084813,--203952#2,--203952#2
-2176,-202892,46,0.00019321074251728396,--207147,--207147
-2176,-207298,13094,0.05499785788089818,-204233#1,-204233#1
-2176,-205735,468,0.001965709293436715,-202991#0,-202991#0
-2176,-204197,844,0.0035449971018388622,-206105#2,-206105#2
-2176,-206167,83,0.000348619383237708,--205766,--205766
-2176,-206382,35,0.0001470081736544552,-204283,-204283
-2176,-203043,308,0.0012936719281592057,-203518#20,-205159#20
-2176,-203963,117,0.0004914273233591787,-207198,-207198
-2176,-206581,298,0.0012516695928293613,--203952#0,--203952#0
-2176,-203336,102,0.00042842382036441224,-203448#0,-203448#0
-2176,-206362,236,0.0009912551137843265,--204823,--204823
-2176,-203185,67,0.0002814156467099571,--204447#2,--204447#2
-2176,-203758,3268,0.01372636318579313,--203746,--203746
-2176,-204033,2228,0.009358120311489318,-206754#3,-206754#3
-2176,-204470,835,0.0035071950000420023,-205794#2,--205602#0
-2176,-205449,457,0.0019195067245738862,--207242#2,--207242#2
-2176,-206057,3361,0.014116984904360683,--206974#1,-204554
-2176,-203594,787,0.0033055837904587496,-203290,--206725#1
-2176,-207056,137,0.0005754319940188675,--202971,--202971
-2176,-204696,332,0.001394477532950832,-204029#2,-204029#2
-2176,-205885,114,0.00047882662276022545,-205200,-205200
-2176,-203027,792,0.0033265849581236716,--207085#0,--207085#0
-2176,-204556,138,0.0005796322275518519,-203958,-203958
-2176,-206220,69,0.00028981611377592594,--205816#1,--205816#1
-2176,-203985,185,0.0007770432036021202,--204484#2,--204484#2
-2176,-204415,2582,0.010845002982165808,--203014#2,--203014#2
-2176,-205624,1221,0.005128485143773994,-207085#2,-207085#2
-2176,-204775,55,0.00023101284431414386,-204292#0,-204292#0
-2176,-205959,367,0.0015414857066052873,-203518#20,-205159#20
-2176,-206136,2034,0.008543275006090338,-205991,-205991
-2176,-205690,1025,0.004305239371309045,-204529,-204529
-2176,-206485,327,0.0013734763652859098,-203518#20,-203711#0
-2176,-204288,865,0.0036332020060315354,-203518#19,--203355
-2176,-203629,163,0.0006846380658764627,-203095,-203095
-2176,-204525,5044,0.021185977940373486,--203447#1,--203447#1
-2176,-204434,1562,0.006560764778521686,-206901#2,-204159#1
-2176,-204608,183,0.0007686427365361514,-205583#4,-205583#4
-2176,-204680,1945,0.008169454221654724,--206982#4,--206725#0
-2176,-203054,704,0.0029569644072210415,-204782#0,-204992
-2176,-205284,147,0.0006174343293487118,--203457#0,--203457#0
-2176,-205300,5048,0.02120277887450542,-203059#3,-203059#3
-2176,-204846,2659,0.01116842096420561,--206285#2,-206501#0
-2176,-203139,414,0.0017388966826555558,-204644,-204644
-2176,-203357,203,0.0008526474071958401,-204469#0,-204469#0
-2176,-205434,67,0.0002814156467099571,--203774#2,--203774#2
-2176,-204708,1928,0.00809805025159399,-203518#18,--203787#5
-2176,-203564,3801,0.015965087658873833,--205728#3,--205728#3
-2176,-202930,250,0.0010500583832461084,--203814#1,--203814#1
-2176,-205075,74,0.00031081728144084813,-203343#1,-203343#1
-2176,-204187,48,0.00020161120958325283,-207253#12,-207253#12
-2176,-203807,184,0.0007728429700691358,-206901#2,-204626
-2176,-204994,97,0.0004074226526994901,-205701#1,-205701#1
-2176,-207018,1813,0.0076150233953007785,-203469,-203469
-2176,-204519,103,0.0004326240538973967,--203402#10,--203402#10
-2176,-203763,106,0.00044522475449635,--203157#1,--203157#1
