TAZ,Poly,Area,Weight,GenEdge,PedEdge
-2222,-203227,221,0.0011233613411206166,--203704#0,--203704#0
-2222,-203789,426,0.002165393354377297,-205997#5,--204975
-2222,-205806,628,0.0031921761186594895,--204147#1,--204147#1
-2222,-206517,198,0.0010064504323162083,-205013#4,--203706
-2222,-205965,222,0.0011284444241121125,-205013#4,--204185#0
-2222,-202972,45,0.0002287387346173201,--203683#0,--203683#0
-2222,-205729,892,0.004534110028414434,-204006#3,-204006#3
-2222,-205171,774,0.003934306235417906,--206614#0,--205261
-2222,-203367,700,0.0035581580940472015,-203440#2,-203440#2
-2222,-206428,1351,0.006867245121511099,-205675#2,-205360#4
-2222,-207236,119,0.0006048868759880242,--203683#0,--203683#0
-2222,-204692,241,0.0012250230009505365,-203704#1,-203704#1
-2222,-204918,3327,0.0169114171127072,-205643#4,-205643#4
-2222,-205024,668,0.0033954994383193294,--205629#1,-205711
-2222,-207054,303,0.0015401741464232887,-206161#9,-206161#9
-2222,-204249,233,0.0011843583370185686,-206210#0,-203654
-2222,-203603,555,0.002821111060280281,--203683#0,--203683#0
-2222,-205623,391,0.001987485449674937,--203704#1,--203704#1
-2222,-204812,603,0.0030650990438720895,-204006#0,-204006#0
-2222,-204382,1828,0.009291875708454692,--203979#0,--204353#1
-2222,-204281,211,0.0010725305112056565,-206161#7,-206161#7
-2222,-205208,726,0.0036903182518260975,-203672#1,-206767
-2222,-207247,949,0.004823845758929706,-204733#0,-204733#0
-2222,-206660,1375,0.006989239113307003,-204138#7,-204138#7
-2222,-203076,1057,0.005372818722011274,-204784#0,-203356#2
-2222,-206831,1030,0.005235575481240882,-204784#6,-206803#1
-2222,-203659,831,0.004224041965933178,-203247,-203247
-2222,-204714,1640,0.008336256106053444,-204690#5,-204690#5
-2222,-207052,208,0.0010572812622311684,-205013#4,-203654
-2222,-203202,344,0.0017485805490746248,-203683#0,-203683#0
-2222,-203450,486,0.002470378333867057,-205997#6,--204975
-2222,-203977,7600,0.038631430735369614,--204725#0,--204725#0
-2222,-202990,160,0.0008132932786393604,-206161#8,-206161#8
-2222,-207172,542,0.002755030981390833,-202929#5,-204245#1
-2222,-204527,83,0.0004218958882941682,-203307#6,-205441#1
-2222,-205864,1370,0.006963823698349523,--206614#2,--206614#2
-2222,-204449,359,0.0018248267939470649,-204690#2,-204690#2
-2222,-206137,328,0.0016672512212106887,--203704#0,--203704#0
-2222,-206677,997,0.005067833742521514,-204138#1,-206993
-2222,-203380,2811,0.014288546289095263,-203518#14,-205159#14
-2222,-204200,4333,0.022024998602152176,--205096#1,--205096#1
-2222,-205971,951,0.004834011924912698,-204725#3,-204725#3
-2222,-203595,316,0.0016062542253127367,-202929#6,-203637
-2222,-204803,329,0.0016723343042021846,-205629#1,-205597#0
-2222,-206658,726,0.0036903182518260975,-204725#6,-206093#1
-2222,-205379,201,0.0010216996812906964,-204350#1,-206131
-2222,-207050,135,0.0006862162038519603,-206210#16,-207182#2
-2222,-203557,850,0.004320620542771602,--204006#6,--204006#6
-2222,-205707,189,0.0009607026853927444,-204350#1,-206131
-2222,-206921,344,0.0017485805490746248,-204147#1,-204147#1
-2222,-202978,263,0.0013368508267634486,-204171#4,-204878#0
-2222,-202933,248,0.0012606045818910085,-204733#0,-204733#0
-2222,-205667,358,0.0018197437109555687,-204147#1,-204147#1
-2222,-202998,154,0.0007827947806903844,-204350#1,-206131
-2222,-203983,456,0.002317885844122177,-205997#5,-203654
-2222,-206473,296,0.0015045925654828167,-204171#6,-205710#0
-2222,-207271,260,0.0013216015777889605,-205013#4,--204185#0
-2222,-204202,447,0.002272138097198713,-203307#10,-203307#10
-2222,-205736,344,0.0017485805490746248,-204147#1,-204147#1
-2222,-204250,758,0.0038529769075539696,-203567#3,-203567#3
-2222,-205010,7148,0.03633387722321342,-204327#13,-205084#0
-2222,-203887,126,0.0006404684569284963,-206738,-206131
-2222,-205082,3207,0.01630144715372768,--206614#2,--206614#2
-2222,-203287,344,0.0017485805490746248,-203683#0,-203683#0
-2222,-205295,5765,0.029303973445974452,-203567#5,-207024
-2222,-205941,250,0.0012707707478740006,-204147#1,-204147#1
-2222,-204677,6695,0.034031240628065736,-205997#12,-204889#0
-2222,-204934,352,0.0017892452130065927,-204147#1,-204147#1
-2222,-205427,305,0.0015503403124062806,-204062#5,-203363#4
-2222,-204346,4239,0.021547188800951553,--205629#1,-203288#0
-2222,-206249,318,0.0016164203912957286,-203467#8,-206633
-2222,-203179,4430,0.02251805765232729,--204725#3,--204725#3
-2222,-203306,513,0.0026076215746374492,-205013#4,--203706
-2222,-203853,927,0.004712017933116794,--203567#8,--203567#8
-2222,-204794,2083,0.010588061871286173,-204343#10,-207053#1
-2222,-203299,1220,0.0062013612496251225,-204784#2,-203356#1
-2222,-203669,724,0.0036801520858431055,-205337,-205337
-2222,-203475,1058,0.00537790180500277,-204062#0,-203106#0
-2222,-204826,184,0.0009352872704352644,-204350#0,-204350#0
-2222,-204754,6568,0.033385689088145744,-205997#6,-204091#3
-2222,-207110,936,0.004757765680040258,-204062#4,-203164#1
-2222,-202995,38,0.00019315715367684808,-204171#12,-202888#0
-2222,-205630,3714,0.018878570230416152,-204327#14,--205084#0
-2222,-204204,2599,0.01321093269489811,--203979#0,-203879
-2222,-207152,1192,0.006059034925863235,-204138#4,--204245#1
-2222,-206612,1247,0.006338604490395514,-204690#2,-204690#2
-2222,-203928,30,0.00015249248974488007,--203683#0,--203683#0
-2222,-203370,21,0.00010674474282141605,-203467#3,-202964#1
-2222,-204112,3256,0.01655051822031098,--204733#0,--204733#0
-2222,-203960,1083,0.00550497887979017,-204171#6,-205843
-2222,-206949,1525,0.007751701562031403,-203672#1,-204806
-2222,-203558,1537,0.007812698557929355,-204062#4,-202922
-2222,-203616,503,0.002556790744722489,-203730,-203730
