TAZ,Poly,Area,Weight,GenEdge,PedEdge
-2178,-203918,221,0.0010026950264511855,--205409#3,--205409#3
-2178,-205189,2553,0.011583169242216636,-202938#2,-204601#2
-2178,-206887,4759,0.021591971180457883,-205951,-204553
-2178,-206225,132,0.0005988947669301199,--206310#2,--206310#2
-2178,-203425,184,0.0008348230084480459,--205430,--205430
-2178,-204259,416,0.0018874259321434081,-204205#1,-204205#1
-2178,-205231,288,0.001306679491483898,-207311#1,-207311#1
-2178,-206706,531,0.002409190312423437,-202938#4,-204118#1
-2178,-203935,161,0.0007304701323920401,-206903,-206903
-2178,-205272,280,0.0012703828389426786,-202938#4,-206984
-2178,-203680,696,0.0031578087710860867,-204776,-204776
-2178,-202962,253,0.0011478816366160632,-205807#3,-205807#3
-2178,-205799,610,0.002767619756267978,-202946#2,-204601#7
-2178,-202957,182,0.000825748845312741,--205807#4,--205807#4
-2178,-203760,230,0.0010435287605600574,-205409#1,-205409#1
-2178,-203900,173,0.0007849151112038692,-204341#1,-206478
-2178,-204779,1349,0.006120523034763119,-202946#2,-202946#2
-2178,-203188,336,0.0015244594067312142,-202938#4,-204118#1
-2178,-205111,179,0.0008121376006097838,--204226,--204226
-2178,-206391,403,0.0018284438717639266,-202946#2,-202946#2
-2178,-205472,284,0.0012885311652132882,-205807#3,-205807#3
-2178,-205089,738,0.0033483661969274884,-202938#3,-206446
-2178,-206351,1816,0.0082393401268568,-206573#3,-203323
-2178,-203894,532,0.0024137273939910894,-203435#0,-203435#0
-2178,-204870,216,0.0009800096186129235,-206377#5,-205176#2
-2178,-202908,308,0.0013974211228369464,-205807#4,-205807#4
-2178,-206813,671,0.003044381731894776,--206310#1,--206310#1
-2178,-204933,1593,0.00722757093727031,-202946#2,-203142#3
-2178,-205213,347,0.0015743673039753908,-204057#4,-204057#4
-2178,-206132,430,0.001950945074090542,-204226,-204226
-2178,-206449,221,0.0010026950264511855,-206288,-206288
-2178,-204504,176,0.0007985263559068265,-202946#2,-207021#2
-2178,-205935,1475,0.006692195312287324,-203633#3,-203633#3
-2178,-204895,278,0.0012613086758073737,--205451#2,--205451#2
-2178,-205478,15539,0.070501710479751,-205394#5,-205394#5
-2178,-203580,594,0.0026950264511855396,-202938#1,-203246#1
-2178,-203701,219,0.0009936208633158808,-205825,-205825
-2178,-205875,610,0.002767619756267978,-202946#2,--207186#1
-2178,-206410,285,0.0012930682467809406,-202938#4,-204400
-2178,-207139,214,0.0009709354554776185,-206079#2,-206079#2
-2178,-204397,205,0.0009301017213687468,-206288,-206288
-2178,-206509,127,0.0005762093590918578,-204849#2,-204849#2
-2178,-204939,1022,0.004636897362140777,--207133,--207133
-2178,-205450,317,0.0014382548569458183,--205807#2,--205807#2
-2178,-203408,2099,0.009523334210502436,-206573#2,-203249#6
-2178,-206972,264,0.0011977895338602398,-206079#2,-206079#2
-2178,-205041,423,0.001919185503116975,-203750#2,-204827#3
-2178,-203438,169,0.0007667667849332596,-206377#5,-205176#1
-2178,-205591,1167,0.005294774189450378,-204772#5,-204772#5
-2178,-206806,1511,0.006855530248722812,--206559#5,--206559#5
-2178,-206066,235,0.0010662141683983194,--205807#2,--205807#2
-2178,-204049,359,0.00162881228278722,-205470#1,-205470#1
-2178,-204932,281,0.001274919920510331,-203445#0,-202903
-2178,-206116,461,0.0020915946026877673,-204776,-204776
-2178,-203068,299,0.0013565873887280745,-205531,-205531
-2178,-203915,250,0.0011342703919131059,-206288,-206288
-2178,-206869,192,0.0008711196609892652,-203341,-203341
-2178,-206043,835,0.0037884631089897735,-207311#1,-207311#1
-2178,-205244,208,0.0009437129660717041,--205409#2,--205409#2
-2178,-206522,309,0.0014019582044045987,-204772#4,-204772#4
-2178,-206154,459,0.002082520439552462,--205470#0,--205470#0
-2178,-204938,727,0.003298458299683312,-203265#3,--206327#2
-2178,-205582,2324,0.010544177563224231,--205725#4,--205725#4
-2178,-206734,150,0.0006805622351478635,-206377#0,-205128
-2178,-205209,1082,0.004909122256199922,-202938#3,--207186#1
-2178,-204169,595,0.0026995635327531917,--206422#0,--206422#0
-2178,-206223,267,0.001211400778563197,--205610#1,--205610#1
-2178,-206995,1604,0.007277478834514487,-202946#2,--207186#1
-2178,-205389,425,0.0019282596662522798,--205725#8,--205725#8
-2178,-206979,1514,0.006869141493425769,-202938#3,--207186#0
-2178,-204915,150,0.0006805622351478635,--206310#2,--206310#2
-2178,-206306,1840,0.008348230084480459,-202946#2,-202946#2
-2178,-206893,698,0.0031668829342213914,-202938#3,-205734#1
-2178,-204954,255,0.0011569557997513679,-206288,-206288
-2178,-207073,803,0.003643276498824896,-207311#1,-207311#1
-2178,-203965,748,0.0033937370126040124,-203750#2,-205978#3
-2178,-206234,258,0.0011705670444543252,--205470#1,--205470#1
-2178,-206144,319,0.001447329020081123,-205531,-205531
-2178,-206407,499,0.002264003702258559,-205692#1,-202903
-2178,-204462,300,0.001361124470295727,-205409#1,-205409#1
-2178,-205157,999,0.004532544486084771,-203435#0,-203953
-2178,-207165,369,0.0016741830984637442,-202946#2,-202946#2
-2178,-206438,1201,0.00544903496275056,-203445#1,-203445#1
-2178,-206823,562,0.002549839841020662,-202938#3,--204400
-2178,-205537,234,0.001061677086830667,-206310#1,-206733#0
-2178,-205249,411,0.0018647405243051459,--204772#5,--204772#5
-2178,-204911,336,0.0015244594067312142,--205599#1,--205599#1
-2178,-206675,573,0.0025997477382648385,-204429,-204429
-2178,-205161,850,0.0038565193325045596,--204125#3,--204125#3
-2178,-205598,156,0.000707784724553778,-202946#2,-206989#1
-2178,-206181,206,0.0009346388029363992,-206377#5,-205176#2
-2178,-203458,912,0.00413781838969901,-202938#3,--207186#0
-2178,-206914,337,0.0015289964882988665,-202938#5,-206984
-2178,-204732,139,0.0006306543379036868,-204073#0,-204073#0
-2178,-206114,251,0.0011388074734807582,-202946#2,-205310#0
-2178,-204407,319,0.001447329020081123,-204849#2,-204849#2
-2178,-203889,303,0.0013747357149986842,-202938#4,-204400
-2178,-204476,818,0.0037113327223396823,-202938#5,--206984
-2178,-205138,280,0.0012703828389426786,-204205#1,-204205#1
-2178,-205351,681,0.0030897525475713002,-202946#2,-205802
-2178,-205969,1167,0.005294774189450378,-205531,-205531
-2178,-207127,156,0.000707784724553778,-207133,-207133
-2178,-205166,988,0.004482636588840594,-204125#1,-204125#1
-2178,-203840,11085,0.050293549177427115,-202946#2,-202946#2
-2178,-204944,326,0.00147908859105469,-202938#4,-204118#1
-2178,-204050,180,0.0008166746821774362,-206903,-206903
-2178,-204858,329,0.0014926998357576472,-202938#4,-204400
-2178,-205752,676,0.0030670671397330382,--204226,--204226
-2178,-204030,506,0.0022957632732321263,-203265#3,-203265#3
-2178,-202992,1742,0.007903596090850522,--206559#2,-205452
-2178,-203587,381,0.0017286280772755732,-205807#4,-205807#4
-2178,-203661,2424,0.010997885719989473,-202946#2,-202946#2
-2178,-206040,146,0.0006624139088772538,--204073#0,--204073#0
-2178,-204647,1654,0.0075043329128971084,-202938#3,--204400
-2178,-205330,666,0.0030216963240565138,--206559#3,-204555
-2178,-206515,703,0.0031895683420596534,-206310#1,-206310#1
-2178,-207272,287,0.0013021424099162455,-205531,-205531
-2178,-206095,606,0.0027494714299973683,-203265#3,-206327#2
-2178,-204270,301,0.0013656615518633794,-202938#4,-204118#1
-2178,-206301,2223,0.010085932324891337,-203750#8,-205907
-2178,-204746,152,0.0006896363982831684,-205451#0,-204819#1
-2178,-203868,298,0.0013520503071604221,-205430,-205430
-2178,-206113,292,0.0013248278177545075,-202938#4,-204400
-2178,-203455,232,0.001052602923695362,-203542#1,-203542#1
-2178,-203148,235,0.0010662141683983194,-205692#0,-202903
-2178,-206250,232,0.001052602923695362,-205825,-205825
-2178,-202975,298,0.0013520503071604221,--205807#4,--205807#4
-2178,-204898,136,0.0006170430932007295,--206310#2,--206310#2
-2178,-205714,875,0.0039699463716958705,-207311#1,-207311#1
-2178,-204848,152,0.0006896363982831684,-202938#4,-204400
-2178,-206058,703,0.0031895683420596534,-203265#3,-203265#3
-2178,-206600,476,0.0021596508262025534,--206722,--206722
-2178,-203980,799,0.003625128172554286,-206559#4,-206559#4
-2178,-204825,181,0.0008212117637450886,-206377#0,-205128
-2178,-203841,718,0.00325762456557444,--205531,--205531
-2178,-203006,700,0.003175957097356696,-202938#5,-202938#5
-2178,-203860,183,0.0008302859268803935,--206903,--206903
-2178,-206598,332,0.0015063110804606045,--206310#2,--206310#2
-2178,-205495,223,0.0010117691895864904,--203471,--203471
-2178,-205883,202,0.0009164904766657895,--204802#1,--204802#1
-2178,-205076,240,0.0010888995762365816,-205856#3,-205856#3
-2178,-203719,281,0.001274919920510331,-202946#2,-207021#2
-2178,-206406,2452,0.011124924003883742,-203348#4,-205528#0
-2178,-204054,592,0.0026859522880502344,-202938#5,-202938#5
-2178,-204988,143,0.0006488026641742965,--206310#1,--206310#1
-2178,-203071,212,0.0009618612923423137,-204341#1,-204341#1
-2178,-203412,214,0.0009709354554776185,-204341#2,-204341#2
-2178,-205823,600,0.002722248940591454,-205531,-205531
-2178,-205092,300,0.001361124470295727,-205825,-205825
-2178,-203521,1121,0.005086068437338366,--206802#0,--206802#0
-2178,-203125,275,0.0012476974311044164,-206288,-206288
-2178,-206636,429,0.0019464079925228897,-205725#7,-205725#7
-2178,-206589,1842,0.008357304247615764,-206573#3,-203843#1
-2178,-206572,711,0.0032258649946008727,--204125#1,--204125#1
-2178,-204951,188,0.0008529713347186556,-203341,-203341
-2178,-203666,801,0.003634202335689591,--205531,--205531
-2178,-204961,637,0.002890120958594594,-204776,-204776
-2178,-206264,1205,0.00546718328902117,--204429,--204429
-2178,-206687,656,0.0029763255083799897,--206559#3,-206327#1
-2178,-203799,289,0.0013112165730515503,-202938#4,-204400
-2178,-205815,1362,0.0061795050951426005,--203627,-205853
-2178,-203738,202,0.0009164904766657895,-203445#1,-203445#1
-2178,-204034,916,0.00415596671596962,--204125#1,--204125#1
-2178,-206530,177,0.0008030634374744789,-202946#2,-202946#2
-2178,-207173,267,0.001211400778563197,-205430,-205430
-2178,-206516,305,0.001383809878133989,-202938#4,-206984
-2178,-206089,243,0.001102510820939539,-205451#0,-205451#0
-2178,-205230,540,0.0024500240465323087,-202938#4,-204118#1
-2178,-205104,203,0.0009210275582334419,-206288,-206288
-2178,-207208,947,0.004296616244566845,--205599#0,--205599#0
-2178,-204511,441,0.002000852971334719,-204132#4,-204366#4
-2178,-205182,6481,0.029404825639955355,-204612#4,-204612#4
-2178,-203817,1024,0.004645971525276082,-205531,-205531
-2178,-207014,225,0.0010208433527217951,-202938#5,-206984
-2178,-206295,236,0.001070751249965972,--204822,--204822
-2178,-206183,150,0.0006805622351478635,-203265#3,-206327#1
-2178,-203777,2001,0.0090787002168725,-202938#5,-206984
-2178,-204427,889,0.004033465513643004,-202938#4,-204400
-2178,-205083,2912,0.013211981525003856,--204802#1,--204802#1
-2178,-205541,897,0.004069762166184224,-203435#0,-203435#0
-2178,-204386,197,0.0008938050688275273,--205807#2,--205807#2
-2178,-204734,131,0.0005943576853624674,-202938#4,-204400
-2178,-203442,1843,0.008361841329183417,-205002#2,--206853
-2178,-206345,334,0.0015153852435959095,--206559#5,-204555
-2178,-206480,823,0.0037340181301779444,-202946#2,-202946#2
-2178,-205601,218,0.0009890837817482282,-206722,-206722
-2178,-207112,1025,0.0046505086068437335,-204772#5,-204772#5
-2178,-206328,332,0.0015063110804606045,-204226,-204226
-2178,-206031,321,0.001456403183216428,--205430,--205430
-2178,-206514,3776,0.01713201999945555,-202938#2,-206176#0
-2178,-204625,1064,0.004827454787982179,--205725#5,--205725#5
-2178,-205916,456,0.002068909194849505,-202938#4,--204400
-2178,-205031,157,0.0007123218061214305,-205367,-205367
-2178,-203741,363,0.0016469606090578296,--205430,--205430
-2178,-206574,281,0.001274919920510331,--205807#4,--205807#4
-2178,-204587,13794,0.06258450314419753,-204612#2,-204612#2
-2178,-203144,1531,0.00694627188007586,-206303,-206303
-2178,-202959,5521,0.025049227335009028,-204612#2,-204612#2
-2178,-206829,1429,0.006483489560175313,--205725#5,--205725#5
-2178,-204974,360,0.0016333493643548723,--204429,--204429
-2178,-204463,662,0.0030035479977859043,-202938#3,-205734#0
-2178,-204278,217,0.0009845467001805758,-203750#2,-207064
-2178,-206207,178,0.0008076005190421313,-206006,-206006
-2178,-203917,209,0.0009482500476393564,-205470#0,-205470#0
-2178,-205402,344,0.0015607560592724337,-202938#4,-204118#1
-2178,-205973,842,0.0038202226799633403,-202946#2,-203953
-2178,-204703,231,0.0010480658421277097,-205451#1,-204819#1
-2178,-203243,518,0.002350208252043955,--204125#1,--204125#1
-2178,-207196,1367,0.0062021905029808625,--206559#5,--205828
-2178,-205198,1575,0.007145903469052566,-202946#2,-203142#3
-2178,-207062,171,0.0007758409480685644,--204073#0,-203102#2
-2178,-206393,190,0.0008620454978539604,-202938#4,-204400
-2178,-205277,586,0.00265872979864432,--206303,--206303
-2178,-205197,575,0.002608821901400143,-205470#0,-205470#0
-2178,-205429,377,0.0017104797510049635,-202946#2,-202946#2
-2178,-206106,819,0.0037158698039073345,-202938#3,--207186#0
-2178,-203577,237,0.0010752883315336243,--204205#1,--204205#1
-2178,-203315,1544,0.0070052539404553416,-203599#1,-203599#1
-2178,-204720,786,0.0035661461121748047,-205451#0,-203535#1
-2178,-205253,796,0.0036115169278513287,-202946#2,-202946#2
-2178,-205177,1772,0.008039708537880094,--206559#3,-206327#1
-2178,-206205,321,0.001456403183216428,-205002#2,--206452#4
-2178,-206551,677,0.0030716042213006904,-204125#1,-204125#1
-2178,-205905,190,0.0008620454978539604,-205430,-205430
-2178,-203782,145,0.0006578768273096014,--206310#1,--206310#1
-2178,-206012,1454,0.006596916599366624,-203471,-203471
-2178,-206815,273,0.0012386232679691116,-203542#3,-203542#3
-2178,-206654,294,0.0013339019808898125,--205451#2,--205451#2
