segmentId,newSegmentId,speedLimit,frc,distance,lat,lon,timeSet,timeSetName,dateRange,averageSpeed,medianSpeed,harmonicAverageSpeed,standardDeviationSpeed,averageTravelTime,medianTravelTime,travelTimeRatio,sampleSize,travelTimeStandardDeviation,speedP5,speedP10,speedP15,speedP20,speedP25,speedP30,speedP35,speedP40,speedP45,speedP50,speedP55,speedP60,speedP65,speedP70,speedP75,speedP80,speedP85,speedP90,speedP95
-15040003779583,-00004d41-3200-0400-0000-00000056ea4c,60,5,44.03,33.55281,-7.67775,4,16:00-21:00,1,32.7,34.0,22.4,12.0,7.09,4.66,1.03,1384,12.38,11,16,19,22,25,28,30,31,33,34,36,37,38,39,41,42,44,46,50
-15040003889232,-00004d41-3200-0400-0000-00000056ea4d,60,5,37.87,33.55294,-7.67738,4,16:00-21:00,1,27.8,28.0,19.1,10.6,7.12,4.87,1.01,1359,12.74,10,14,17,19,21,23,24,25,27,28,29,31,32,33,34,36,38,41,45
-15040004094714,-00004d41-3200-0400-0000-00000056ea4e,60,5,40.5,33.5534,-7.67601,4,16:00-21:00,1,35.8,36.0,28.4,11.7,5.14,4.05,0.98,1461,7.33,16,20,23,26,28,31,32,34,35,36,38,39,40,42,43,45,47,50,54
-15040004644138,-00004d41-3200-0400-0000-00000056ea4f,60,5,92.61,33.55377,-7.67512,4,16:00-21:00,1,34.1,35.0,27.3,10.0,12.21,9.53,0.99,1445,18.87,16,20,23,26,29,31,32,33,34,35,36,37,38,39,40,42,44,46,49
-15040003780179,-00004d41-3200-0400-0000-00000056ea8c,60,7,13.01,33.5661,-7.68332,4,16:00-21:00,1,10.5,5.9,2.9,11.6,16.19,7.94,0.74,55,26.74,1,2,2,2,3,4,4,5,5,6,7,9,10,11,13,16,19,29,36
-15040004644332,-00004d41-3200-0400-0000-00000056eabf,60,5,24.03,33.5537,-7.68556,4,16:00-21:00,1,28.4,29.0,19.4,11.3,4.46,2.98,1.09,1034,7.21,9,12,16,18,20,23,25,27,28,29,31,32,34,35,36,38,39,42,46
-15040002834431,-00004d41-3200-0400-0000-00000056eac1,60,5,26.0,33.55348,-7.68546,4,16:00-21:00,1,29.8,31.0,19.7,11.3,4.75,3.02,1.11,1031,10.07,10,13,17,19,22,25,26,28,30,31,33,34,35,36,38,39,41,43,46
-15040006413243,-00004d41-3200-0400-0000-00000056eac3,60,5,32.6,33.55321,-7.68532,4,16:00-21:00,1,30.1,32.0,21.5,11.4,5.47,3.67,1.06,1045,7.46,10,14,17,19,22,25,27,29,30,32,33,34,35,36,38,39,41,43,46
-15040003889052,-00004d41-3200-0400-0000-00000056eac5,60,5,33.38,33.55293,-7.68519,4,16:00-21:00,1,29.3,31.0,22.8,10.8,5.26,3.88,0.96,1040,5.08,10,14,18,20,22,25,27,28,30,31,32,33,34,35,36,38,39,41,44
-15040006413172,-00004d41-3200-0400-0000-00000056eacb,60,5,43.92,33.55152,-7.68449,4,16:00-21:00,1,30.2,31.0,21.1,10.2,7.49,5.1,1.13,1442,14.29,13,17,20,22,24,26,27,29,30,31,32,33,34,36,37,38,40,42,45
-15040003888992,-00004d41-3200-0400-0000-00000056eacd,60,5,30.46,33.55127,-7.68435,4,16:00-21:00,1,31.1,32.0,21.8,10.4,5.04,3.43,1.13,1453,10.06,12,17,20,23,25,27,29,30,31,32,34,35,35,37,38,39,41,43,46
-15040003889205,-00004d41-3200-0400-0000-00000056eb1d,60,6,10.21,33.56537,-7.68322,4,16:00-21:00,1,10.9,7.2,4.2,9.8,8.68,5.11,1.0,594,8.58,1,2,2,2,3,3,4,5,6,7,9,11,13,15,17,19,21,24,30
-15040006073774,-00004d41-3200-0400-0000-00000056eb28,60,5,32.08,33.55101,-7.68421,4,16:00-21:00,1,30.2,31.0,21.7,9.6,5.32,3.73,1.06,1438,10.83,13,18,20,23,25,26,28,29,30,31,32,33,34,35,37,38,39,41,44
-15040002834627,-00004d41-3200-0400-0000-00000056eb29,60,5,37.7,33.55069,-7.68406,4,16:00-21:00,1,27.4,28.0,20.7,9.0,6.57,4.85,0.98,1444,10.19,13,17,19,21,22,23,24,26,27,28,29,30,31,32,33,34,36,38,41
-15040003889217,-00004d41-3200-0400-0000-00000056eb2d,60,5,29.67,33.5539,-7.68566,4,16:00-21:00,1,25.1,26.0,17.8,10.5,6.02,4.11,1.04,1022,6.59,7,10,13,16,18,19,21,23,25,26,27,28,30,31,32,34,36,38,41
-15040004644427,-00004d41-3200-0400-0000-00000056eb5f,60,6,13.12,33.56181,-7.68162,4,16:00-21:00,1,25.7,25.0,21.2,9.6,2.23,1.89,1.09,1915,1.89,11,14,16,18,19,21,22,23,24,25,26,28,29,30,31,33,35,38,42
-15040004094776,-00004d41-3200-0400-0000-00000056eb73,60,5,48.26,33.555,-7.68619,4,16:00-21:00,1,22.2,23.0,16.6,8.4,10.48,7.55,1.03,917,12.27,7,10,13,15,17,18,20,21,22,23,24,25,26,27,28,29,30,32,34
-15040003780058,-00004d41-3200-0400-0000-00000056eb74,60,5,11.79,33.5549,-7.68615,4,16:00-21:00,1,16.5,16.0,9.7,8.8,4.37,2.65,1.18,1165,5.88,3,5,7,9,11,12,13,14,16,16,17,18,19,20,22,23,25,26,29
-15040004644450,-00004d41-3200-0400-0000-00000056eb7f,60,6,60.77,33.55359,-7.68921,4,16:00-21:00,1,24.5,25.0,19.7,9.3,11.09,8.75,0.84,172,6.92,9,12,13,16,18,21,22,23,24,25,26,27,28,29,30,32,34,36,38
-15040004094786,-00004d41-3200-0400-0000-00000056eba6,60,7,40.78,33.55297,-7.68386,4,16:00-21:00,1,15.8,15.0,11.4,8.1,12.93,9.79,0.8,38,9.24,4,6,7,8,10,11,11,14,15,15,16,17,17,20,20,21,24,30,32
-15040002538968,-00004d41-3200-0400-0000-00000056ebaf,60,4,40.82,33.56144,-7.68147,4,16:00-21:00,1,33.2,33.0,28.0,11.0,5.25,4.45,1.01,2918,4.45,17,20,22,24,25,27,28,30,31,33,34,35,37,38,40,42,44,47,52
-15040002834664,-00004d41-3200-0400-0000-00000056ebb1,60,7,33.56,33.56144,-7.68147,4,16:00-21:00,1,21.6,20.0,16.5,15.3,7.32,6.04,0.72,37,3.7,7,9,11,13,15,15,16,16,17,20,20,21,22,22,23,24,28,34,55
-15040004995076,-00004d41-3200-0400-0000-00000056ebb8,60,7,45.32,33.54962,-7.67981,4,16:00-21:00,1,20.8,21.0,16.8,12.5,9.69,7.77,0.62,31,4.31,9,11,11,11,12,16,17,17,18,21,21,22,23,23,24,24,26,26,31
-15040002834636,-00004d41-3200-0400-0000-00000056ebb9,60,7,8.6,33.54959,-7.67989,4,16:00-21:00,1,20.8,21.0,16.8,12.5,1.84,1.47,0.62,31,0.82,9,11,11,11,12,16,17,17,18,21,21,22,23,23,24,24,26,26,31
-15040003889642,-00004d41-3200-0400-0000-00000056ebc5,60,7,30.05,33.54965,-7.68151,4,16:00-21:00,1,15.6,16.0,12.4,6.8,8.72,6.76,1.12,81,5.11,5,7,9,9,10,12,13,15,15,16,16,17,18,19,20,21,21,22,25
-15040004094794,-00004d41-3200-0400-0000-00000056ebc6,60,7,25.79,33.54942,-7.68147,4,16:00-21:00,1,15.6,16.0,12.4,6.8,7.48,5.8,1.12,81,4.39,5,7,9,9,10,12,13,15,15,16,16,17,18,19,20,21,21,22,25
-15040002834648,-00004d41-3200-0400-0000-00000056ebc9,60,7,53.69,33.54893,-7.68184,4,16:00-21:00,1,15.0,16.0,12.1,5.9,15.95,12.08,1.03,51,8.74,5,7,8,9,9,11,13,15,15,16,17,17,18,18,19,19,21,22,25
-15040004977084,-00004d41-3200-0400-0000-00000056ebca,60,7,38.58,33.5491,-7.6813,4,16:00-21:00,1,16.1,16.0,12.7,7.0,10.9,8.68,1.09,95,6.48,5,7,9,9,11,12,13,15,16,16,17,18,19,20,21,21,22,24,27
-15040004995085,-00004d41-3200-0400-0000-00000056ebd0,60,7,27.76,33.54814,-7.68277,4,16:00-21:00,1,18.5,19.0,13.7,7.8,7.3,5.26,1.05,148,7.35,6,8,10,12,13,15,17,17,18,19,20,20,21,21,23,24,25,27,33
-15040003889653,-00004d41-3200-0400-0000-00000056ebd5,60,7,30.66,33.54837,-7.6829,4,16:00-21:00,1,20.1,20.0,15.8,7.8,7.01,5.52,1.0,141,5.29,8,9,12,13,17,17,18,19,20,20,21,21,22,23,25,25,28,29,33
-15040003780182,-00004d41-3200-0400-0000-00000056ebdc,60,7,29.95,33.54885,-7.68313,4,16:00-21:00,1,20.5,20.0,16.9,7.4,6.4,5.39,1.0,138,4.34,8,11,13,16,17,18,18,19,20,20,21,21,23,24,25,25,28,29,35
-15040003889657,-00004d41-3200-0400-0000-00000056ebdd,60,7,27.66,33.54862,-7.68302,4,16:00-21:00,1,19.9,20.0,15.9,7.7,6.28,4.98,1.02,148,4.39,7,9,12,13,16,17,18,18,19,20,21,21,22,23,25,25,27,28,33
-15040002834649,-00004d41-3200-0400-0000-00000056ebe1,60,7,30.57,33.5493,-7.68345,4,16:00-21:00,1,20.4,20.0,16.6,7.5,6.64,5.5,1.01,140,4.51,8,9,13,14,17,17,18,19,20,20,21,21,23,24,25,25,27,28,33
-15040003889676,-00004d41-3200-0400-0000-00000056ebed,60,4,59.01,33.54722,-7.68132,4,16:00-21:00,1,24.5,25.0,20.1,7.2,10.59,8.5,1.04,2955,11.28,13,16,18,19,20,22,22,23,24,25,25,26,27,28,29,30,31,33,36
-15040003878268,-00004d41-3200-0400-0000-00000056ebee,60,7,8.57,33.5477,-7.68103,4,16:00-21:00,1,17.2,15.0,4.7,14.2,6.54,2.06,2.0,161,24.04,2,3,5,7,8,10,11,13,14,15,16,18,20,21,22,24,26,28,40
-15040004995104,-00004d41-3200-0400-0000-00000056ebf0,60,7,33.33,33.54801,-7.68123,4,16:00-21:00,1,16.3,16.0,13.4,6.7,8.96,7.5,1.05,69,4.51,7,8,8,10,11,11,13,15,16,16,17,19,19,20,21,22,23,26,26
-15040002834663,-00004d41-3200-0400-0000-00000056ebf1,60,7,30.73,33.54776,-7.68107,4,16:00-21:00,1,17.1,16.0,9.7,12.2,11.43,6.91,0.88,75,23.44,5,7,8,10,11,12,13,14,16,16,17,17,18,19,20,22,24,26,29
-15040003780180,-00004d41-3200-0400-0000-00000056ebf4,60,7,13.57,33.54809,-7.6829,4,16:00-21:00,1,17.0,17.0,12.8,7.4,3.81,2.87,0.85,155,3.41,6,8,9,11,12,13,15,16,16,17,17,18,19,20,21,21,23,25,29
-15040004644558,-00004d41-3200-0400-0000-00000056ebf7,60,7,31.95,33.54868,-7.68167,4,16:00-21:00,1,15.0,16.0,12.1,5.9,9.49,7.19,1.16,51,5.2,5,7,8,9,9,11,13,15,15,16,17,17,18,18,19,19,21,22,25
-15040004995116,-00004d41-3200-0400-0000-00000056ebf8,60,7,19.31,33.54852,-7.68157,4,16:00-21:00,1,15.6,16.0,12.5,6.7,5.58,4.34,1.06,70,3.13,5,7,8,9,9,11,13,15,15,16,17,17,18,18,19,20,22,23,26
-15040002834674,-00004d41-3200-0400-0000-00000056ebf9,60,7,17.04,33.54901,-7.68069,4,16:00-21:00,1,19.0,18.0,11.7,9.2,5.24,3.41,1.19,30,6.54,3,7,10,11,13,14,15,15,17,18,20,21,22,22,25,26,29,30,35
-15040003780200,-00004d41-3200-0400-0000-00000056ebfc,60,7,11.46,33.54843,-7.68151,4,16:00-21:00,1,15.6,16.0,12.5,6.7,3.31,2.58,1.07,70,1.86,5,7,8,9,9,11,13,15,15,16,17,17,18,18,19,20,22,23,26
-15040003889683,-00004d41-3200-0400-0000-00000056ebfd,60,7,20.54,33.54827,-7.68141,4,16:00-21:00,1,15.6,16.0,12.6,6.6,5.89,4.62,1.12,73,3.27,5,7,8,9,10,11,13,15,15,16,17,17,18,19,19,20,22,23,26
-15040004094810,-00004d41-3200-0400-0000-00000056ec06,60,7,43.96,33.54926,-7.68418,4,16:00-21:00,1,19.4,17.0,7.5,14.9,21.25,9.31,1.48,48,40.71,2,3,7,10,11,11,13,14,17,17,18,19,21,22,24,25,28,31,57
-15040003780000,-00004d41-3200-0400-0000-00000056ec0c,60,7,33.79,33.54815,-7.68376,4,16:00-21:00,1,16.8,17.0,10.4,10.5,11.74,7.16,1.01,50,12.29,3,6,7,8,10,11,11,12,15,17,17,18,20,20,21,23,24,28,28
-15040004094814,-00004d41-3200-0400-0000-00000056ec16,60,5,42.88,33.55,-7.68419,4,16:00-21:00,1,26.4,26.0,21.7,8.0,7.11,5.94,1.03,1460,7.93,14,18,20,21,22,23,24,25,26,26,27,28,29,30,30,32,33,35,38
-15040004644375,-00004d41-3200-0400-0000-00000056ec17,60,5,51.57,33.54959,-7.68444,4,16:00-21:00,1,29.2,29.0,24.1,9.6,7.72,6.4,1.02,1439,7.88,15,19,19,21,23,25,26,27,28,29,30,31,32,33,35,37,37,40,45
-15040005849842,-00004d41-3200-0400-0000-00000056ec22,60,7,12.1,33.54921,-7.68627,4,16:00-21:00,1,18.2,14.0,10.5,12.6,4.16,3.11,0.93,94,4.96,3,7,8,9,10,11,12,12,14,14,17,19,21,22,24,26,29,31,42
-15040006413590,-00004d41-3200-0400-0000-00000056ec23,60,7,36.92,33.54954,-7.68622,4,16:00-21:00,1,15.5,14.0,10.4,11.1,12.8,9.49,1.14,84,10.29,4,6,7,9,10,11,12,12,12,14,15,15,16,18,19,21,22,25,27
-15040004995151,-00004d41-3200-0400-0000-00000056ec28,60,5,37.26,33.54866,-7.68497,4,16:00-21:00,1,19.3,19.0,16.1,7.2,8.32,7.06,1.04,1359,6.39,9,11,13,14,15,16,17,17,18,19,20,20,21,22,23,24,25,27,30
-15040002834461,-00004d41-3200-0400-0000-00000056ec29,60,7,10.3,33.54857,-7.68502,4,16:00-21:00,1,16.9,16.0,10.1,10.6,3.68,2.32,0.92,476,3.47,3,5,6,7,9,10,12,13,15,16,17,19,20,22,23,25,27,30,33
-15040006074827,-00004d41-3200-0400-0000-00000056ec30,60,4,37.32,33.5485,-7.68462,4,16:00-21:00,1,23.3,23.0,18.7,8.5,7.2,5.84,1.02,2781,6.83,9,12,15,17,18,19,20,21,22,23,24,25,26,27,28,30,31,33,37
-15040002834579,-00004d41-3200-0400-0000-00000056ec31,60,4,88.29,33.54815,-7.68376,4,16:00-21:00,1,30.1,31.0,25.3,8.3,12.56,10.25,1.01,2711,12.37,15,20,22,24,25,27,28,29,30,31,32,32,33,34,35,37,38,40,43
-15040006413685,-00004d41-3200-0400-0000-00000056ec33,60,7,30.79,33.54788,-7.6831,4,16:00-21:00,1,16.0,16.0,10.8,7.0,10.26,6.93,1.14,154,10.78,3,7,9,10,12,13,14,15,16,16,17,17,18,19,20,21,22,25,29
-15040003780115,-00004d41-3200-0400-0000-00000056ec34,60,7,8.15,33.54781,-7.68315,4,16:00-21:00,1,12.8,12.0,6.7,7.7,4.38,2.44,1.14,78,5.65,2,3,4,5,7,8,8,10,11,12,13,14,15,16,18,21,23,23,25
-15040002834595,-00004d41-3200-0400-0000-00000056ec41,60,7,89.47,33.54964,-7.68801,4,16:00-21:00,1,15.8,15.0,12.7,7.2,25.45,21.47,1.12,44,15.87,4,9,10,11,12,13,14,14,14,15,16,16,17,17,18,21,21,24,27
-15040004644508,-00004d41-3200-0400-0000-00000056ec4f,60,7,41.3,33.55108,-7.68814,4,16:00-21:00,1,19.1,18.0,15.4,7.9,9.65,8.26,1.01,144,5.8,8,10,11,12,14,15,16,17,18,18,19,20,21,22,24,25,28,30,33
-15040006413717,-00004d41-3200-0400-0000-00000056ec5b,60,7,13.68,33.55049,-7.6876,4,16:00-21:00,1,14.7,14.0,12.6,6.7,3.91,3.52,1.07,35,1.73,7,9,10,10,11,12,13,13,13,14,14,14,15,16,17,17,19,20,21
-15040004094821,-00004d41-3200-0400-0000-00000056ec5e,60,7,11.8,33.55079,-7.68788,4,16:00-21:00,1,14.1,14.0,12.4,4.6,3.42,3.03,1.09,30,1.53,7,9,10,10,11,12,13,13,13,14,14,14,15,16,17,17,18,20,21
-15040004995166,-00004d41-3200-0400-0000-00000056ec60,60,7,11.87,33.55117,-7.68717,4,16:00-21:00,1,19.7,20.0,16.6,6.5,2.58,2.14,0.93,72,1.63,8,13,14,15,16,17,19,20,20,20,21,21,22,22,23,24,25,25,27
-15040004977147,-00004d41-3200-0400-0000-00000056ec62,60,7,11.0,33.55043,-7.68678,4,16:00-21:00,1,17.0,18.0,13.4,6.9,2.96,2.2,1.12,32,1.92,6,7,8,12,13,14,15,17,17,18,18,18,18,19,20,22,25,26,28
-15040004094832,-00004d41-3200-0400-0000-00000056ec7e,60,7,18.52,33.55036,-7.68747,4,16:00-21:00,1,14.3,13.0,12.3,6.7,5.42,5.13,1.12,36,2.3,7,9,10,10,10,11,12,13,13,13,14,14,14,16,16,17,18,20,21
-15040004644935,-00004d41-3200-0400-0000-00000056ec7f,60,7,22.74,33.55019,-7.68734,4,16:00-21:00,1,14.3,13.0,12.3,6.7,6.65,6.3,1.12,36,2.83,7,9,10,10,10,11,12,13,13,13,14,14,14,16,16,17,18,20,21
-15040004995207,-00004d41-3200-0400-0000-00000056ec80,60,7,28.9,33.55064,-7.68689,4,16:00-21:00,1,19.6,20.0,16.6,6.3,6.26,5.2,0.92,80,3.85,7,13,14,15,16,17,19,19,20,20,21,21,21,22,23,23,24,25,27
-15040002835450,-00004d41-3200-0400-0000-00000056ec81,60,7,25.22,33.55043,-7.68678,4,16:00-21:00,1,19.5,20.0,16.5,6.3,5.49,4.54,0.92,80,3.36,7,13,14,15,16,17,19,19,20,20,21,21,21,22,22,23,24,25,27
-15040003889559,-00004d41-3200-0400-0000-00000056ec8d,60,6,25.91,33.55253,-7.68871,4,16:00-21:00,1,20.1,20.0,16.9,6.2,5.51,4.66,1.02,126,4.21,10,13,14,16,17,18,19,19,20,20,21,21,22,22,23,25,26,27,31
-15040004644940,-00004d41-3200-0400-0000-00000056ec8f,60,6,42.96,33.55289,-7.68889,4,16:00-21:00,1,20.3,20.0,17.9,6.0,8.65,7.73,0.97,125,4.31,10,13,15,16,18,18,19,19,20,20,21,21,22,22,23,25,26,27,31
-15040005395568,-00004d41-3200-0400-0000-00000056ec93,60,7,46.38,33.55274,-7.68935,4,16:00-21:00,1,18.6,18.0,17.1,5.0,9.77,9.28,0.84,65,3.23,10,12,14,15,15,16,17,17,18,18,19,19,21,22,22,23,24,24,26
-15040003889553,-00004d41-3200-0400-0000-00000056ec95,60,6,49.11,33.55232,-7.68861,4,16:00-21:00,1,19.0,19.0,15.7,6.0,11.24,9.31,0.99,232,8.41,8,11,13,15,16,17,18,18,19,19,20,20,21,22,22,23,24,26,28
-15040004977216,-00004d41-3200-0400-0000-00000056ecb2,60,7,31.33,33.55399,-7.68623,4,16:00-21:00,1,13.4,13.0,9.2,7.0,12.32,8.68,1.09,44,10.48,4,6,6,7,8,10,10,11,11,13,14,15,15,16,17,19,21,23,26
-15040004995279,-00004d41-3200-0400-0000-00000056ed18,60,4,98.66,33.54924,-7.68642,4,16:00-21:00,1,29.5,30.0,23.9,9.2,14.89,11.84,1.19,1689,14.57,13,18,20,22,24,25,26,28,29,30,31,33,34,35,36,37,38,40,44
-15040002835493,-00004d41-3200-0400-0000-00000056ed19,60,4,14.71,33.54921,-7.68627,4,16:00-21:00,1,36.9,37.0,29.6,12.2,1.79,1.43,1.12,1719,2.58,17,21,24,27,29,31,33,34,36,37,38,40,41,43,45,47,50,53,57
-15040004977247,-00004d41-3200-0400-0000-00000056ed1a,60,4,25.73,33.54911,-7.68602,4,16:00-21:00,1,35.8,36.0,29.0,12.6,3.2,2.57,0.96,1821,2.97,16,19,22,25,27,29,31,33,35,36,37,39,40,42,44,47,49,53,57
-15040006413701,-00004d41-3200-0400-0000-00000056ed1b,60,4,109.43,33.54866,-7.68497,4,16:00-21:00,1,28.0,28.0,24.5,7.5,16.06,14.07,1.02,1792,11.88,16,19,21,22,24,25,25,26,27,28,29,30,31,32,33,34,35,37,40
-15040004094851,-00004d41-3200-0400-0000-00000056ed1e,60,4,27.62,33.54804,-7.6835,4,16:00-21:00,1,30.2,31.0,24.2,9.0,4.11,3.21,0.95,2844,5.55,14,19,21,23,25,26,28,29,30,31,32,33,34,35,36,37,39,41,44
-15040004644978,-00004d41-3200-0400-0000-00000056ed1f,60,4,40.84,33.54788,-7.6831,4,16:00-21:00,1,29.3,29.0,22.6,9.6,6.51,5.07,0.94,2857,12.24,13,18,20,22,24,25,26,27,28,29,30,31,32,34,35,36,38,41,44
-15040004995283,-00004d41-3200-0400-0000-00000056ed20,60,4,29.52,33.54775,-7.68282,4,16:00-21:00,1,28.4,28.0,21.8,10.6,4.87,3.8,0.99,3067,6.01,11,16,18,20,22,23,25,26,27,28,29,31,32,33,35,36,39,41,46
-15040004977256,-00004d41-3200-0400-0000-00000056ed22,60,4,59.16,33.54751,-7.68226,4,16:00-21:00,1,28.8,28.0,23.1,10.0,9.22,7.61,1.01,3067,10.73,14,17,20,21,22,23,24,25,27,28,29,30,32,33,35,36,39,41,46
-15040006413691,-00004d41-3200-0400-0000-00000056ed23,60,4,66.55,33.54724,-7.68162,4,16:00-21:00,1,25.5,26.0,21.6,7.2,11.09,9.21,1.01,3165,10.75,13,17,19,21,22,23,24,25,25,26,26,27,28,29,29,30,32,34,37
-15040002539958,-00004d41-3200-0400-0000-00000056ed41,60,4,45.11,33.55648,-7.68301,4,16:00-21:00,1,21.3,20.0,12.5,12.7,13.04,8.12,0.91,2972,11.78,4,5,7,8,10,12,14,16,18,20,22,24,27,29,32,34,36,39,42
-15040004094863,-00004d41-3200-0400-0000-00000056ed6e,60,6,8.0,33.54505,-7.68563,4,16:00-21:00,1,17.1,17.0,9.1,8.0,3.18,1.69,1.09,2311,6.28,3,6,9,11,12,14,15,16,16,17,18,19,19,20,21,23,24,26,31
-15040004644853,-00004d41-3200-0400-0000-00000056ed6f,60,6,94.1,33.54506,-7.68463,4,16:00-21:00,1,13.0,9.8,8.4,9.2,40.57,34.57,1.36,2217,26.09,4,5,5,5,6,6,7,8,9,10,11,12,14,16,18,20,23,27,34
-15040002835364,-00004d41-3200-0400-0000-00000056ed71,60,7,12.65,33.54504,-7.68364,4,16:00-21:00,1,15.0,15.0,9.7,7.9,4.7,3.04,0.61,162,4.45,4,5,6,7,8,10,11,12,13,15,16,18,18,19,21,22,22,24,28
-15040006413976,-00004d41-3200-0400-0000-00000056ed8b,60,6,16.57,33.54612,-7.6821,4,16:00-21:00,1,21.8,21.0,17.7,7.6,3.37,2.84,1.14,2622,4.41,10,13,14,16,17,18,19,20,21,21,22,23,24,25,26,27,29,31,35
-15040003780779,-00004d41-3200-0400-0000-00000056ed8c,60,6,30.18,33.54636,-7.68194,4,16:00-21:00,1,23.8,24.0,19.4,7.9,5.6,4.53,1.12,2612,6.39,11,14,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,34,37
-15040004094866,-00004d41-3200-0400-0000-00000056ed8e,60,7,62.93,33.54641,-7.68123,4,16:00-21:00,1,16.2,13.0,7.2,12.1,31.34,17.43,1.18,42,56.35,3,4,7,7,8,9,10,10,12,13,16,17,18,18,19,23,26,28,34
-15040004644878,-00004d41-3200-0400-0000-00000056ed8f,60,7,87.59,33.54612,-7.6821,4,16:00-21:00,1,14.9,15.0,9.1,8.2,34.5,21.02,1.04,44,34.13,3,5,5,6,7,8,10,12,13,15,17,17,18,19,21,23,24,26,28
-15040004094869,-00004d41-3200-0400-0000-00000056ed96,60,7,52.05,33.54626,-7.68074,4,16:00-21:00,1,15.2,14.0,11.3,6.8,16.55,13.38,0.97,88,14.42,6,7,9,10,10,11,11,12,13,14,15,17,18,19,20,21,22,24,28
-15040004644882,-00004d41-3200-0400-0000-00000056ed97,60,7,33.27,33.54613,-7.68106,4,16:00-21:00,1,23.3,23.0,19.1,9.1,6.28,5.21,1.05,91,3.62,9,12,13,15,17,19,19,21,22,23,24,26,27,28,29,31,32,35,40
-15040004995295,-00004d41-3200-0400-0000-00000056ed98,60,6,45.29,33.54579,-7.67987,4,16:00-21:00,1,25.4,25.0,19.7,9.7,8.3,6.52,1.09,2079,10.79,10,13,15,17,19,20,21,23,24,25,26,28,29,30,31,32,35,37,42
-15040002835384,-00004d41-3200-0400-0000-00000056ed99,60,6,83.16,33.54647,-7.68024,4,16:00-21:00,1,22.1,22.0,18.7,6.5,15.99,13.61,1.08,2108,12.89,11,15,16,17,18,19,20,20,21,22,23,24,25,26,26,27,28,30,32
-15040006413965,-00004d41-3200-0400-0000-00000056ed9b,60,7,10.36,33.54609,-7.68116,4,16:00-21:00,1,23.4,23.0,19.2,9.1,1.95,1.62,1.05,91,1.13,9,12,13,15,17,19,20,21,22,23,24,26,27,28,29,31,32,35,40
-15040004094877,-00004d41-3200-0400-0000-00000056eda6,60,6,18.9,33.54551,-7.68264,4,16:00-21:00,1,29.7,31.0,25.2,8.3,2.7,2.19,1.06,2538,3.1,14,18,21,24,26,27,28,29,30,31,32,33,33,34,35,36,37,38,41
-15040004995300,-00004d41-3200-0400-0000-00000056eda8,60,7,195.28,33.54499,-7.68095,4,16:00-21:00,1,20.8,21.0,18.8,5.7,37.4,33.48,1.1,88,14.76,9,14,15,17,17,18,19,20,20,21,22,22,23,24,24,25,27,28,29
-15040002835230,-00004d41-3200-0400-0000-00000056eda9,60,7,38.09,33.5451,-7.68056,4,16:00-21:00,1,18.3,19.0,15.3,6.5,8.94,7.22,1.1,151,4.61,7,8,10,12,14,15,16,17,18,19,20,20,21,22,23,24,25,26,28
-15040004977312,-00004d41-3200-0400-0000-00000056edaa,60,7,43.76,33.54464,-7.68321,4,16:00-21:00,1,17.5,17.0,16.1,5.0,9.79,9.27,1.0,83,3.09,10,12,12,13,14,15,16,16,16,17,18,18,19,21,21,22,22,23,26
-15040003780715,-00004d41-3200-0400-0000-00000056edac,60,7,217.68,33.54464,-7.68321,4,16:00-21:00,1,15.6,15.0,13.7,5.4,57.36,52.24,0.95,58,24.32,8,9,10,11,12,13,13,14,15,15,17,17,17,18,19,19,20,22,25
-15040003890041,-00004d41-3200-0400-0000-00000056edad,60,7,19.9,33.54478,-7.68336,4,16:00-21:00,1,16.7,17.0,15.0,5.2,4.77,4.21,0.94,141,1.82,9,11,12,12,13,14,15,15,16,17,17,18,19,19,20,21,22,22,25
-15040004094881,-00004d41-3200-0400-0000-00000056edae,60,7,26.45,33.54495,-7.68355,4,16:00-21:00,1,16.4,16.0,13.2,6.6,7.2,5.95,0.88,179,4.89,6,8,9,11,12,12,13,14,15,16,17,18,18,20,21,22,22,24,27
-15040002835315,-00004d41-3200-0400-0000-00000056edb1,60,7,90.62,33.54392,-7.6843,4,16:00-21:00,1,18.5,18.0,16.1,5.7,20.27,18.12,1.15,143,10.42,9,12,14,14,15,16,17,17,18,18,19,20,21,21,22,23,24,25,28
-15040006413912,-00004d41-3200-0400-0000-00000056edb3,60,7,19.1,33.54465,-7.68349,4,16:00-21:00,1,18.0,18.0,15.8,5.5,4.35,3.82,1.18,171,2.08,9,11,13,14,15,15,16,17,17,18,19,19,19,21,21,23,24,25,28
-15040003780707,-00004d41-3200-0400-0000-00000056edb4,60,7,24.16,33.54449,-7.68367,4,16:00-21:00,1,18.5,18.0,16.1,5.7,5.39,4.83,1.15,143,2.77,9,12,14,14,15,16,17,17,18,18,19,20,21,21,22,23,24,25,28
-15040006413900,-00004d41-3200-0400-0000-00000056edc3,60,7,80.2,33.54351,-7.68502,4,16:00-21:00,1,18.9,19.0,17.1,5.2,16.93,15.2,1.07,159,7.38,10,13,14,15,16,17,17,17,18,19,19,20,21,22,22,23,24,25,28
